CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
202337,0,50,Company Invited,1,8,Small Business,Female,1,3,Super Deluxe,5,Married,3,0,3,0,0,AVP,32856
201575,0,59,Company Invited,2,8,Salaried,Female,2,4,King,3,Married,1,0,1,0,1,VP,33844
200191,0,27,Self Enquiry,1,15,Small Business,Female,2,3,Basic,4,Single,2,0,3,1,0,Executive,17279
200358,0,36,Company Invited,3,6,Small Business,Female,2,3,Deluxe,3,Single,5,0,2,1,1,Manager,21653
200945,0,50,Self Enquiry,1,34,Salaried,Female,2,3,Super Deluxe,5,Divorced,5,1,5,0,0,AVP,31880
200172,0,36,Company Invited,1,9,Small Business,Male,1,3,Basic,4,Single,5,0,4,1,0,Executive,17088
200424,0,57,Self Enquiry,3,35,Small Business,Male,2,4,Super Deluxe,3,Married,4,0,3,0,0,AVP,29118
204043,0,50,Self Enquiry,1,27,Small Business,Female,4,4,Deluxe,5,Married,3,0,1,1,1,Manager,25245
201896,0,30,Company Invited,1,8,Small Business,Female,2,3,Basic,3,Single,1,0,4,1,0,Executive,17564
201550,0,30,Self Enquiry,1,6,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,1,1,Manager,20126
203928,1,29,Self Enquiry,1,31,Salaried,Male,3,5,Basic,3,Single,7,1,1,0,1,Executive,20706
200910,0,23,Self Enquiry,1,6,Salaried,Male,2,3,Basic,3,Divorced,2,0,4,0,1,Executive,16223
203719,0,52,Self Enquiry,1,10,Large Business,Female,3,4,Standard,3,Married,4,0,4,1,2,Senior Manager,31794
204471,0,36,Company Invited,1,9,Salaried,Female,4,4,Deluxe,5,Married,4,0,4,1,3,Manager,23771
202925,0,35,Self Enquiry,1,7,Salaried,Male,3,5,Basic,3,Divorced,3,1,2,0,1,Executive,22300
201968,0,22,Self Enquiry,1,12,Small Business,Male,3,3,Basic,3,Married,1,0,1,1,1,Executive,17773
202029,0,38,Self Enquiry,1,8,Small Business,Male,3,3,Basic,3,Married,7,1,4,0,2,Executive,18057
204620,1,41,Company Invited,3,31,Salaried,Female,4,2,Super Deluxe,4,Single,6,1,3,1,1,AVP,31872
204840,1,44,Company Invited,1,9,Salaried,Male,4,4,Basic,3,Married,8,1,3,0,1,Executive,28909
203446,0,36,Company Invited,1,25,Salaried,Male,3,4,Standard,3,Single,4,0,3,0,1,Senior Manager,28040
202181,1,29,Self Enquiry,1,16,Salaried,Female,3,4,Basic,5,Single,7,1,5,1,0,Executive,17404
203212,0,41,Self Enquiry,3,33,Small Business,Male,4,4,Deluxe,5,Divorced,3,0,2,1,2,Manager,27074
202858,1,25,Self Enquiry,3,7,Large Business,Female,4,4,Basic,4,Single,3,1,4,1,3,Executive,21880
203664,0,37,Self Enquiry,3,9,Salaried,Female,3,4,Deluxe,3,Single,5,0,4,1,2,Manager,23180
204000,0,24,Self Enquiry,3,9,Large Business,Male,4,4,Basic,5,Married,5,0,3,1,3,Executive,21000
204578,0,37,Self Enquiry,1,21,Salaried,Male,4,4,Deluxe,3,Married,2,1,5,1,1,Manager,25264
203947,1,40,Self Enquiry,3,12,Large Business,Male,3,4,Deluxe,3,Married,5,0,1,0,1,Manager,20764
203619,0,40,Self Enquiry,1,19,Small Business,Male,4,4,Deluxe,4,Married,6,0,3,1,2,Manager,23973
200048,0,46,Company Invited,3,11,Small Business,Male,3,3,Deluxe,3,Single,5,1,5,1,1,Manager,20772
204844,1,52,Self Enquiry,3,31,Small Business,Female,3,5,Deluxe,4,Single,2,1,5,1,2,Manager,21516
202331,0,46,Self Enquiry,3,8,Small Business,Female,3,3,Super Deluxe,5,Married,1,0,1,1,1,AVP,32048
203180,0,49,Self Enquiry,1,11,Salaried,Male,4,5,Standard,3,Single,2,0,5,1,2,Senior Manager,29677
203352,0,34,Self Enquiry,3,17,Small Business,Male,3,2,Standard,3,Married,2,1,4,1,2,Senior Manager,27058
203944,0,34,Self Enquiry,1,9,Small Business,Male,4,4,Basic,3,Single,6,0,3,0,3,Executive,21174
201194,0,47,Self Enquiry,3,8,Salaried,Female,2,1,Super Deluxe,4,Married,7,0,1,0,0,AVP,30972
202459,0,30,Self Enquiry,1,28,Salaried,Female,3,3,Standard,5,Married,3,0,5,1,2,Senior Manager,28658
201872,0,30,Self Enquiry,3,18,Large Business,Female,2,3,Deluxe,3,Single,1,0,1,1,1,Manager,21577
202588,0,33,Company Invited,3,16,Small Business,Male,3,6,Deluxe,3,Married,2,0,2,0,2,Manager,23346
201628,0,40,Self Enquiry,3,10,Small Business,Male,3,4,Standard,3,Married,1,0,1,1,1,Senior Manager,25855
203755,0,19,Company Invited,1,21,Small Business,Female,3,4,Basic,3,Single,3,0,5,1,1,Executive,20192
204392,0,26,Self Enquiry,3,20,Small Business,Male,3,4,Basic,3,Married,3,0,3,1,2,Executive,20774
203600,0,41,Self Enquiry,1,22,Salaried,Female,4,5,Standard,3,Married,3,0,1,1,2,Senior Manager,29113
203688,0,31,Company Invited,1,9,Large Business,Female,4,5,Basic,5,Single,2,0,3,0,2,Executive,23646
203347,0,30,Self Enquiry,1,14,Salaried,Male,3,4,Deluxe,3,Married,3,1,3,0,1,Manager,25301
204804,0,55,Company Invited,1,8,Salaried,Female,3,4,Standard,3,Married,2,0,5,0,2,Senior Manager,29180
203018,0,35,Self Enquiry,1,7,Salaried,Female,4,2,Basic,3,Single,4,0,2,0,1,Executive,21958
203776,1,30,Company Invited,1,31,Salaried,Male,4,5,Basic,3,Single,3,1,3,1,3,Executive,21117
200747,0,38,Self Enquiry,3,9,Salaried,Male,2,3,Deluxe,3,Single,1,1,3,1,1,Manager,21861
204769,0,38,Self Enquiry,1,8,Salaried,Female,3,5,Deluxe,3,Married,3,0,1,0,1,Manager,25152
204138,0,32,Company Invited,1,7,Small Business,Male,3,6,Deluxe,3,Married,2,0,3,0,1,Manager,23023
203833,0,32,Company Invited,1,7,Salaried,Male,3,6,Deluxe,5,Married,3,0,1,1,2,Manager,23681
202357,0,42,Company Invited,1,32,Small Business,Female,2,3,Standard,5,Married,4,1,3,0,0,Senior Manager,28191
200249,0,45,Company Invited,1,13,Salaried,Male,3,2,Deluxe,3,Divorced,5,0,2,0,2,Manager,21434
202807,1,34,Self Enquiry,3,12,Small Business,Female,3,4,Basic,3,Single,3,1,2,1,1,Executive,21529
202916,0,38,Self Enquiry,1,7,Salaried,Female,4,4,Deluxe,4,Divorced,8,0,2,1,2,Manager,25125
203048,0,43,Self Enquiry,1,36,Salaried,Male,4,4,Deluxe,4,Divorced,3,0,3,1,2,Manager,23112
202977,0,41,Company Invited,3,12,Salaried,Male,3,5,Standard,5,Divorced,7,1,5,0,2,Senior Manager,29153
201744,0,21,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Single,2,0,5,1,2,Executive,18230
203224,1,29,Company Invited,1,31,Large Business,Male,4,5,Standard,5,Single,3,0,2,0,1,Senior Manager,27400
200399,0,31,Self Enquiry,1,6,Salaried,Male,3,4,Basic,5,Divorced,2,0,4,0,0,Executive,17218
204698,0,39,Self Enquiry,1,24,Salaried,Female,4,5,Standard,3,Married,2,0,1,1,3,Senior Manager,27501
203202,0,60,Self Enquiry,3,7,Large Business,Male,4,4,Standard,3,Divorced,5,1,2,0,2,Senior Manager,30582
203209,0,39,Company Invited,1,10,Salaried,Male,3,4,Basic,3,Divorced,5,0,3,1,2,Executive,21499
203762,0,30,Company Invited,1,27,Small Business,Male,3,4,Basic,3,Married,3,0,3,1,2,Executive,22490
203666,1,25,Self Enquiry,2,29,Salaried,Male,3,6,Basic,3,Married,3,0,1,0,2,Executive,20233
200335,0,40,Self Enquiry,3,6,Small Business,Male,2,5,Deluxe,3,Divorced,3,1,3,1,0,Manager,22457
200809,0,28,Self Enquiry,1,9,Small Business,Female,3,3,Standard,4,Married,1,0,4,0,0,Senior Manager,22655
202415,1,50,Company Invited,3,18,Salaried,Male,2,3,Deluxe,3,Single,4,1,3,1,1,Manager,31880
203902,0,36,Self Enquiry,1,7,Salaried,Female,4,6,Basic,3,Married,3,0,3,0,2,Executive,21655
200028,0,44,Self Enquiry,1,13,Small Business,Female,2,4,Standard,3,Divorced,4,0,4,1,0,Senior Manager,25248
204842,1,45,Company Invited,3,8,Large Business,Male,4,4,Basic,3,Married,5,0,3,1,2,Executive,26656
200755,0,45,Self Enquiry,3,17,Salaried,Female,2,3,Super Deluxe,3,Divorced,4,0,4,1,1,AVP,32650
203013,0,37,Company Invited,3,15,Salaried,Male,4,5,Standard,5,Single,3,0,2,0,3,Senior Manager,26265
200774,0,55,Company Invited,1,8,Small Business,Male,2,4,Super Deluxe,5,Single,1,0,3,1,1,AVP,31756
204478,0,46,Self Enquiry,3,9,Large Business,Male,3,6,Deluxe,3,Single,2,0,5,1,2,Manager,25310
204401,0,21,Self Enquiry,1,7,Salaried,Female,3,5,Basic,4,Single,3,0,4,0,2,Executive,21514
200970,0,27,Self Enquiry,3,17,Small Business,Female,3,1,Basic,3,Divorced,1,0,3,1,1,Executive,17534
202808,0,38,Self Enquiry,1,17,Small Business,Female,4,4,Basic,5,Divorced,8,0,2,1,2,Executive,22130
202275,0,45,Company Invited,3,15,Salaried,Female,3,4,Deluxe,3,Married,2,0,3,1,2,Manager,20593
200037,0,35,Self Enquiry,3,8,Small Business,Female,3,3,Basic,3,Divorced,2,0,2,1,0,Executive,17014
204536,0,33,Self Enquiry,3,20,Salaried,Male,4,4,Deluxe,3,Married,4,0,1,0,3,Manager,23081
200119,0,43,Company Invited,3,32,Salaried,Male,3,3,Super Deluxe,3,Divorced,2,1,2,0,0,AVP,31959
200223,0,38,Self Enquiry,3,9,Salaried,Male,3,3,Standard,3,Married,1,0,2,1,1,Senior Manager,25609
201233,0,30,Self Enquiry,1,22,Salaried,Male,2,3,Basic,3,Married,2,0,1,0,0,Executive,17862
203372,1,45,Self Enquiry,1,22,Small Business,Female,4,4,Standard,3,Divorced,3,0,3,0,2,Senior Manager,26656
203720,0,38,Self Enquiry,3,16,Small Business,Male,3,5,Deluxe,4,Married,3,0,4,0,2,Manager,22867
203622,0,21,Self Enquiry,3,9,Small Business,Female,3,4,Basic,3,Single,3,0,4,0,1,Executive,21461
202980,0,61,Self Enquiry,3,23,Small Business,Male,3,4,Deluxe,5,Single,2,0,4,1,1,Manager,24083
201811,0,38,Self Enquiry,1,21,Salaried,Male,3,4,Standard,3,Married,1,1,5,1,2,Senior Manager,26510
201520,1,48,Self Enquiry,1,6,Salaried,Male,3,4,Standard,3,Single,1,1,5,0,0,Senior Manager,20381
200188,0,34,Company Invited,1,8,Salaried,Male,2,4,Deluxe,3,Divorced,2,0,4,0,0,Manager,24547
201932,0,34,Self Enquiry,3,27,Salaried,Male,3,1,Deluxe,3,Single,2,0,3,0,0,Manager,20337
202520,0,36,Self Enquiry,3,7,Small Business,Male,3,5,Deluxe,5,Single,2,0,2,0,2,Manager,22990
202353,0,33,Self Enquiry,1,15,Small Business,Male,2,3,Basic,3,Married,1,0,1,0,1,Executive,17781
204073,0,35,Company Invited,3,9,Small Business,Female,4,4,Basic,3,Married,8,0,5,0,1,Executive,20909
203432,0,42,Company Invited,1,29,Salaried,Female,4,4,Deluxe,3,Married,5,1,5,0,1,Manager,24145
202407,1,39,Self Enquiry,1,8,Salaried,Female,3,3,Basic,5,Married,2,1,1,1,0,Executive,32123
201118,0,26,Self Enquiry,1,9,Salaried,Female,2,3,Basic,3,Married,2,0,3,1,1,Executive,17061
202927,0,36,Self Enquiry,1,32,Salaried,Male,3,5,Deluxe,3,Single,6,0,2,0,2,Manager,22359
201073,0,28,Self Enquiry,1,35,Salaried,Male,3,5,Deluxe,4,Divorced,2,0,1,1,2,Manager,21549
202905,0,36,Self Enquiry,3,7,Small Business,Female,4,4,Deluxe,3,Single,3,0,4,0,3,Manager,23537
201979,0,33,Company Invited,1,12,Salaried,Male,1,3,Deluxe,3,Married,4,0,5,1,0,Manager,22725
203139,1,38,Self Enquiry,3,7,Salaried,Male,3,5,Standard,3,Divorced,7,0,2,1,2,Senior Manager,29287
202267,1,26,Self Enquiry,1,27,Small Business,Male,2,3,Basic,3,Married,2,0,5,1,0,Executive,17377
204054,1,33,Self Enquiry,1,16,Small Business,Female,3,4,Basic,5,Single,2,0,4,1,1,Executive,22878
204274,0,58,Self Enquiry,1,7,Small Business,Male,3,4,Deluxe,3,Married,4,0,3,0,2,Manager,25433
202276,0,52,Self Enquiry,1,5,Salaried,Male,2,3,Standard,4,Single,1,0,3,1,1,Senior Manager,25445
202462,0,54,Self Enquiry,3,9,Salaried,Female,4,5,Super Deluxe,3,Divorced,4,0,3,1,1,AVP,34105
201499,0,46,Self Enquiry,3,8,Small Business,Female,2,3,King,5,Single,4,0,1,1,1,VP,33947
204584,0,28,Self Enquiry,1,11,Salaried,Female,4,4,Basic,3,Single,3,0,1,0,1,Executive,20996
202948,1,46,Company Invited,3,33,Salaried,Female,4,4,Deluxe,5,Divorced,4,0,2,0,1,Manager,22964
202594,0,41,Company Invited,1,33,Small Business,Female,3,4,Deluxe,4,Married,3,0,2,1,1,Manager,24283
201398,0,33,Company Invited,1,13,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,1,1,Manager,20968
203978,0,37,Self Enquiry,1,15,Large Business,Female,3,4,Standard,3,Married,3,0,4,1,1,Senior Manager,28774
204594,0,37,Self Enquiry,1,14,Salaried,Male,4,4,Basic,3,Single,4,0,3,1,3,Executive,23356
200625,0,45,Self Enquiry,3,15,Small Business,Male,3,3,Standard,5,Married,5,1,2,1,0,Senior Manager,25761
202772,0,34,Company Invited,3,17,Small Business,Male,3,5,Deluxe,3,Single,5,0,3,1,2,Manager,23360
202656,0,28,Company Invited,3,27,Salaried,Female,3,4,Deluxe,3,Single,3,0,2,1,2,Manager,28659
200839,0,42,Self Enquiry,3,10,Small Business,Male,2,3,Deluxe,5,Single,1,0,5,1,1,Manager,20155
200813,1,39,Company Invited,1,8,Salaried,Male,2,3,Super Deluxe,3,Married,1,0,3,1,0,AVP,27169
201933,1,26,Self Enquiry,1,30,Large Business,Male,3,5,Basic,3,Single,2,1,3,0,1,Executive,17340
201346,0,45,Self Enquiry,1,31,Salaried,Female,3,4,Deluxe,3,Married,1,0,4,0,0,Manager,20906
203344,0,37,Company Invited,1,10,Large Business,Male,3,4,Basic,4,Divorced,3,0,3,1,2,Executive,22370
203879,0,45,Self Enquiry,1,7,Small Business,Male,3,4,Basic,3,Single,8,1,4,0,2,Executive,21114
202056,0,24,Company Invited,1,15,Salaried,Male,2,4,Basic,4,Married,2,0,5,0,1,Executive,17694
202654,1,33,Self Enquiry,3,11,Small Business,Male,3,6,Standard,3,Divorced,3,0,2,1,2,Senior Manager,29078
201339,1,22,Self Enquiry,1,13,Salaried,Male,3,3,Basic,4,Single,2,1,3,1,0,Executive,17472
203572,0,37,Company Invited,1,13,Salaried,Male,4,2,Deluxe,5,Married,5,1,4,1,2,Manager,24240
202102,0,42,Company Invited,1,8,Small Business,Male,2,3,Basic,3,Single,6,1,1,1,1,Executive,17515
204618,0,36,Self Enquiry,3,10,Salaried,Male,4,4,Standard,3,Married,8,0,5,0,3,Senior Manager,26501
202973,0,39,Self Enquiry,1,7,Salaried,Female,3,3,Deluxe,3,Single,2,0,2,1,2,Manager,26303
202968,0,35,Self Enquiry,1,16,Small Business,Female,3,5,Standard,4,Single,3,0,2,1,2,Senior Manager,27299
203911,0,28,Self Enquiry,1,11,Salaried,Male,3,2,Deluxe,4,Married,3,1,4,1,1,Manager,24820
201954,0,31,Self Enquiry,3,12,Small Business,Male,3,1,Deluxe,3,Married,5,0,5,1,1,Manager,20460
201419,0,42,Self Enquiry,1,24,Salaried,Male,2,3,Deluxe,5,Married,7,1,1,0,0,Manager,20410
203571,0,24,Self Enquiry,1,17,Large Business,Male,3,2,Basic,3,Married,4,0,1,1,1,Executive,20751
202208,0,39,Self Enquiry,1,6,Salaried,Female,3,4,Super Deluxe,3,Married,2,0,3,1,0,AVP,27742
200211,0,30,Company Invited,1,6,Salaried,Male,2,4,Standard,3,Single,2,0,5,1,1,Senior Manager,23474
204050,1,52,Company Invited,1,15,Salaried,Male,3,6,Standard,3,Single,4,0,1,1,1,Senior Manager,29328
200551,0,39,Self Enquiry,2,9,Salaried,Female,2,2,Deluxe,4,Divorced,1,0,2,1,0,Manager,21389
200985,1,31,Self Enquiry,1,28,Small Business,Male,3,3,Deluxe,3,Divorced,2,1,5,1,0,Manager,21179
204198,0,27,Company Invited,1,18,Small Business,Male,3,4,Deluxe,5,Married,3,1,3,1,1,Manager,23419
203865,0,48,Company Invited,1,7,Small Business,Female,4,4,Standard,4,Married,2,0,5,0,1,Senior Manager,30635
203710,0,42,Self Enquiry,1,16,Salaried,Male,4,4,Basic,5,Married,3,0,5,1,2,Executive,20967
203545,0,33,Self Enquiry,1,12,Salaried,Female,4,5,Deluxe,4,Married,5,0,3,1,1,Manager,24556
203306,0,45,Company Invited,1,24,Salaried,Male,4,6,Basic,3,Single,4,0,4,1,1,Executive,20968
201627,0,58,Self Enquiry,1,15,Small Business,Female,3,4,Basic,4,Married,5,1,1,1,1,Executive,18346
200289,0,28,Self Enquiry,1,14,Salaried,Female,3,3,Basic,3,Single,2,0,4,0,1,Executive,18310
200177,1,19,Self Enquiry,1,8,Salaried,Male,2,4,Basic,3,Single,2,0,5,0,0,Executive,16102
202993,0,35,Self Enquiry,1,15,Small Business,Female,4,4,Deluxe,3,Single,5,0,4,1,2,Manager,24820
202872,0,48,Self Enquiry,1,9,Small Business,Female,4,4,Deluxe,3,Married,7,0,2,0,2,Manager,23748
204570,1,33,Self Enquiry,1,32,Salaried,Male,3,4,Basic,3,Single,3,1,5,0,1,Executive,21473
202274,0,48,Company Invited,1,6,Small Business,Male,2,1,Super Deluxe,3,Single,3,0,1,0,0,AVP,31885
200368,1,40,Self Enquiry,3,28,Small Business,Male,3,4,Deluxe,3,Divorced,3,1,3,1,1,Manager,21380
203999,0,57,Self Enquiry,1,14,Salaried,Male,3,6,Standard,3,Single,6,0,1,0,1,Senior Manager,25938
203235,1,36,Self Enquiry,3,11,Large Business,Male,3,4,Standard,5,Single,2,1,4,1,2,Senior Manager,28260
200318,0,27,Self Enquiry,1,11,Salaried,Female,2,3,Basic,4,Single,2,1,3,0,1,Executive,17478
201720,1,37,Company Invited,1,16,Small Business,Male,3,3,Standard,3,Married,7,0,3,0,2,Senior Manager,25048
201898,0,47,Self Enquiry,1,8,Small Business,Female,3,3,Deluxe,3,Married,6,0,1,0,0,Manager,20070
200632,0,42,Company Invited,1,8,Small Business,Male,2,3,Basic,3,Single,6,1,2,0,1,Executive,17515
202568,1,32,Self Enquiry,3,13,Salaried,Male,4,6,Deluxe,3,Divorced,6,1,3,1,2,Manager,24850
202731,0,39,Self Enquiry,1,30,Salaried,Male,3,4,Deluxe,3,Married,2,0,3,0,1,Manager,24423
201019,0,36,Self Enquiry,3,22,Small Business,Female,3,4,Deluxe,5,Divorced,5,0,5,1,0,Manager,20647
201597,1,19,Self Enquiry,3,28,Small Business,Male,2,3,Basic,3,Single,2,1,1,1,0,Executive,16675
204704,0,34,Self Enquiry,1,12,Salaried,Male,3,5,Standard,3,Married,6,0,3,1,2,Senior Manager,25797
201037,0,45,Self Enquiry,1,35,Large Business,Male,2,3,Standard,3,Divorced,5,1,5,1,0,Senior Manager,24380
200621,0,36,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,1,3,1,1,Manager,21201
204716,0,34,Company Invited,3,14,Salaried,Female,2,4,Deluxe,4,Married,2,0,4,0,1,Manager,22980
203766,0,47,Self Enquiry,1,9,Salaried,Male,3,4,Standard,3,Married,5,0,1,1,2,Senior Manager,27256
204487,1,27,Self Enquiry,3,15,Large Business,Male,3,5,Deluxe,5,Single,8,0,3,0,1,Manager,24004
200156,0,51,Self Enquiry,1,13,Small Business,Male,2,4,Deluxe,3,Divorced,3,0,3,1,1,Manager,21132
203082,0,26,Self Enquiry,3,11,Small Business,Male,3,5,Deluxe,5,Divorced,3,0,3,1,2,Manager,22934
202571,1,20,Self Enquiry,3,29,Small Business,Male,3,4,Basic,3,Single,3,1,2,0,2,Executive,20353
201560,0,40,Company Invited,1,6,Salaried,Male,3,4,Super Deluxe,4,Married,2,0,1,1,1,AVP,28503
202652,0,41,Company Invited,1,16,Salaried,Male,4,5,Deluxe,3,Divorced,2,0,5,1,1,Manager,23554
200563,0,25,Self Enquiry,3,32,Small Business,Female,2,3,Deluxe,3,Single,2,0,4,0,0,Manager,21180
203436,0,40,Company Invited,1,32,Salaried,Male,4,4,Standard,3,Divorced,5,0,1,0,1,Senior Manager,29598
204883,1,49,Self Enquiry,3,9,Small Business,Male,3,5,Deluxe,4,Single,2,1,1,1,1,Manager,26576
200794,0,34,Company Invited,1,9,Salaried,Male,2,3,Deluxe,3,Single,1,0,2,1,0,Manager,22756
202640,0,36,Company Invited,1,9,Small Business,Female,3,4,Deluxe,4,Single,7,0,2,1,1,Manager,23103
203170,0,32,Company Invited,1,7,Salaried,Female,4,4,Deluxe,5,Divorced,3,0,5,1,3,Manager,22826
201731,0,38,Company Invited,3,8,Salaried,Male,2,4,Deluxe,3,Married,4,0,5,1,1,Manager,20249
201308,0,38,Self Enquiry,3,8,Small Business,Female,3,5,Deluxe,3,Married,3,1,3,0,0,Manager,20405
203533,0,38,Self Enquiry,1,20,Small Business,Male,3,4,Deluxe,3,Married,3,0,1,0,1,Manager,22963
203631,0,39,Company Invited,1,7,Salaried,Male,3,4,Deluxe,3,Married,2,0,5,1,1,Manager,23413
204134,0,37,Self Enquiry,1,12,Salaried,Male,4,4,Deluxe,4,Single,2,0,1,1,2,Manager,24592
204603,1,21,Self Enquiry,1,11,Large Business,Male,3,4,Basic,5,Single,3,0,3,1,1,Executive,21651
201652,1,41,Self Enquiry,3,26,Small Business,Female,3,3,Basic,4,Single,2,1,4,0,1,Executive,18140
202199,0,35,Self Enquiry,1,31,Small Business,Female,2,3,Standard,3,Married,2,1,3,0,1,Senior Manager,25388
201517,0,37,Self Enquiry,1,25,Salaried,Male,3,3,Basic,4,Married,5,0,4,0,1,Executive,18022
200316,0,49,Self Enquiry,1,6,Large Business,Female,2,4,Super Deluxe,3,Single,1,1,3,1,0,AVP,28964
202582,0,26,Self Enquiry,3,35,Salaried,Male,3,5,Deluxe,3,Divorced,4,0,4,0,1,Manager,27317
203921,0,31,Self Enquiry,1,31,Salaried,Male,4,4,Basic,3,Married,3,0,3,1,3,Executive,21371
200390,0,43,Self Enquiry,1,18,Salaried,Male,2,4,Super Deluxe,4,Married,2,0,3,0,1,AVP,29336
203066,0,33,Self Enquiry,3,20,Salaried,Male,4,4,Deluxe,3,Married,4,0,2,0,1,Manager,23081
200231,0,42,Self Enquiry,1,10,Large Business,Male,2,3,King,3,Divorced,2,0,2,0,1,VP,34232
200086,0,23,Self Enquiry,3,8,Large Business,Male,3,3,Basic,5,Married,4,0,3,1,1,Executive,17322
204227,0,34,Company Invited,1,12,Salaried,Female,4,4,Standard,4,Married,8,0,3,1,2,Senior Manager,30556
200288,1,26,Self Enquiry,1,22,Small Business,Male,2,3,Basic,4,Married,3,1,2,1,1,Executive,17373
202369,0,49,Self Enquiry,1,10,Small Business,Male,2,4,King,3,Married,3,0,3,0,1,VP,33711
204599,0,27,Company Invited,3,7,Small Business,Male,3,5,Deluxe,5,Single,3,0,3,0,1,Manager,22972
204153,1,33,Self Enquiry,1,7,Salaried,Male,4,5,Basic,3,Single,2,1,5,0,3,Executive,22408
203083,0,50,Self Enquiry,1,7,Large Business,Female,3,4,Basic,5,Divorced,4,0,4,1,1,Executive,22258
204773,0,30,Self Enquiry,1,22,Salaried,Female,4,6,Basic,3,Married,2,1,5,1,2,Executive,20846
203697,0,34,Company Invited,3,9,Small Business,Female,4,4,Deluxe,4,Single,2,0,1,0,1,Manager,23825
200453,1,26,Company Invited,2,23,Salaried,Female,2,3,Basic,3,Married,1,1,5,0,1,Executive,17741
200325,0,31,Company Invited,1,13,Salaried,Female,2,4,Standard,3,Divorced,2,0,2,1,1,Senior Manager,23943
204710,1,26,Self Enquiry,1,11,Large Business,Male,3,4,Basic,3,Married,3,1,3,1,2,Executive,22369
202420,1,31,Self Enquiry,2,28,Salaried,Male,2,5,Basic,3,Married,2,0,1,0,1,Executive,24852
203064,0,36,Self Enquiry,1,34,Small Business,Female,3,5,Basic,5,Single,3,0,4,1,2,Executive,21237
201323,0,28,Company Invited,2,6,Salaried,Male,2,3,Basic,3,Married,2,0,4,0,1,Executive,17706
200270,0,55,Self Enquiry,1,6,Small Business,Male,2,3,King,5,Single,1,1,2,1,0,VP,34045
203954,0,36,Self Enquiry,1,11,Salaried,Male,4,4,Basic,3,Married,3,0,4,1,2,Executive,20629
204235,0,32,Self Enquiry,3,14,Small Business,Male,4,4,Deluxe,3,Married,6,0,1,0,1,Manager,26225
201730,0,32,Company Invited,1,13,Salaried,Male,3,1,Basic,4,Married,2,0,1,0,1,Executive,17794
200688,1,19,Self Enquiry,3,27,Salaried,Male,2,4,Basic,4,Single,2,1,2,0,1,Executive,17121
204316,0,31,Self Enquiry,3,19,Large Business,Female,3,4,Deluxe,3,Single,2,0,1,1,2,Manager,25255
200106,0,50,Company Invited,1,6,Salaried,Female,3,3,King,4,Divorced,4,1,2,0,2,VP,33172
201357,0,42,Self Enquiry,1,12,Small Business,Male,2,3,Standard,5,Married,1,0,3,1,0,Senior Manager,28348
204075,0,28,Company Invited,1,16,Small Business,Male,3,4,Basic,4,Married,8,0,3,1,2,Executive,20702
201337,0,28,Self Enquiry,3,9,Small Business,Female,3,3,Basic,4,Married,2,0,1,1,0,Executive,17856
203222,0,47,Self Enquiry,1,15,Salaried,Female,4,5,Deluxe,5,Married,2,1,2,1,3,Manager,23293
204777,0,34,Self Enquiry,2,9,Salaried,Male,4,4,Basic,3,Married,3,0,1,1,3,Executive,22278
203916,1,38,Self Enquiry,1,9,Salaried,Male,4,5,Basic,3,Single,8,1,3,0,3,Executive,20768
202794,0,43,Self Enquiry,2,9,Large Business,Male,3,4,Basic,3,Married,2,1,4,1,1,Executive,21374
204326,0,47,Self Enquiry,1,25,Small Business,Female,3,4,Deluxe,3,Married,4,0,5,1,2,Manager,23488
200215,0,41,Self Enquiry,3,12,Salaried,Female,3,3,Standard,3,Single,4,1,2,0,1,Senior Manager,28591
202323,0,19,Self Enquiry,1,15,Salaried,Male,2,3,Basic,5,Single,2,0,3,0,1,Executive,17552
203479,0,32,Self Enquiry,2,15,Small Business,Female,4,2,Basic,4,Single,2,0,1,0,3,Executive,20787
204569,0,34,Self Enquiry,2,10,Salaried,Male,3,4,Basic,4,Married,5,1,5,0,2,Executive,20955
201378,0,42,Self Enquiry,3,18,Small Business,Male,3,3,Deluxe,3,Married,4,1,1,0,0,Manager,20087
202902,0,41,Company Invited,3,35,Salaried,Male,3,6,Standard,5,Married,5,0,5,1,1,Senior Manager,29610
204064,0,41,Company Invited,1,33,Small Business,Female,3,4,Deluxe,4,Married,3,0,1,0,2,Manager,24283
202142,0,42,Self Enquiry,3,20,Small Business,Female,3,4,Deluxe,3,Single,1,0,3,1,0,Manager,21244
202765,0,32,Self Enquiry,3,14,Small Business,Male,4,4,Deluxe,3,Married,6,0,2,0,1,Manager,26225
201076,0,54,Company Invited,1,17,Small Business,Female,2,3,Super Deluxe,3,Married,4,0,3,1,0,AVP,31032
202175,0,39,Self Enquiry,3,8,Salaried,Male,2,1,Standard,3,Single,1,0,1,0,0,Senior Manager,22880
